language,filename,DirPath,Returncode,Command,Output,Stdout,Stderr
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\145\ExecutionsExp5Run1\08-15-2024_23h42m40s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\145\ExecutionsExp5Run1\08-15-2024_23h42m40s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\145\\ExecutionsExp5Run1\\08-15-2024_23h42m40s\\C++ToPascal.pas\r\nC++ToPascal.pas(45,13) Error: Incompatible types: got ""ShortString"" expected ""TArray$1$crc9F312717""\r\nC++ToPascal.pas(96) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\152\ExecutionsExp5Run1\08-15-2024_23h53m36s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\152\ExecutionsExp5Run1\08-15-2024_23h53m36s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\152\\ExecutionsExp5Run1\\08-15-2024_23h53m36s\\C++ToPascal.pas\r\nC++ToPascal.pas(6,50) Error: Type identifier expected\r\nC++ToPascal.pas(6,50) Fatal: Syntax error, "";"" expected but ""ARRAY"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\157\ExecutionsExp5Run1\08-15-2024_23h59m07s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\157\ExecutionsExp5Run1\08-15-2024_23h59m07s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\157\\ExecutionsExp5Run1\\08-15-2024_23h59m07s\\C++ToPascal.pas\r\nC++ToPascal.pas(30,41) Error: Incompatible type for arg no. 3: Got ""Constant String"", expected ""Double""\r\nC++ToPascal.pas(32) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\161\ExecutionsExp5Run1\08-16-2024_00h04m12s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\161\ExecutionsExp5Run1\08-16-2024_00h04m12s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\161\\ExecutionsExp5Run1\\08-16-2024_00h04m12s\\C++ToPascal.pas\r\nC++ToPascal.pas(29,15) Error: Identifier not found ""ReverseString""\r\nC++ToPascal.pas(46) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\17\ExecutionsExp5Run1\08-16-2024_00h07m05s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\17\ExecutionsExp5Run1\08-16-2024_00h07m05s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\17\\ExecutionsExp5Run1\\08-16-2024_00h07m05s\\C++ToPascal.pas\r\nC++ToPascal.pas(10,25) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(10,26) Error: Illegal expression\r\nC++ToPascal.pas(14,27) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(14,28) Error: Illegal expression\r\nC++ToPascal.pas(24,19) Error: Illegal qualifier\r\nC++ToPascal.pas(26,19) Error: Illegal qualifier\r\nC++ToPascal.pas(28,19) Error: Illegal qualifier\r\nC++ToPascal.pas(34,23) Error: Illegal qualifier\r\nC++ToPascal.pas(36,13) Error: Illegal qualifier\r\nC++ToPascal.pas(60) Fatal: There were 9 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\21\ExecutionsExp5Run1\08-16-2024_00h14m41s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\21\ExecutionsExp5Run1\08-16-2024_00h14m41s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\21\\ExecutionsExp5Run1\\08-16-2024_00h14m41s\\C++ToPascal.pas\r\nC++ToPascal.pas(11,15) Error: Type mismatch\r\nC++ToPascal.pas(12,15) Error: Type mismatch\r\nC++ToPascal.pas(22,19) Warning: function result variable of a managed type does not seem to be initialized\r\nC++ToPascal.pas(74) Fatal: There were 2 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\25\ExecutionsExp5Run1\08-16-2024_00h17m59s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\25\ExecutionsExp5Run1\08-16-2024_00h17m59s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\25\\ExecutionsExp5Run1\\08-16-2024_00h17m59s\\C++ToPascal.pas\r\nC++ToPascal.pas(10,12) Error: Identifier not found ""TList""\r\nC++ToPascal.pas(10,17) Error: Error in type definition\r\nC++ToPascal.pas(10,17) Fatal: Syntax error, "";"" expected but ""<"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\26\ExecutionsExp5Run1\08-16-2024_00h19m08s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\26\ExecutionsExp5Run1\08-16-2024_00h19m08s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\26\\ExecutionsExp5Run1\\08-16-2024_00h19m08s\\C++ToPascal.pas\r\nC++ToPascal.pas(6,49) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(6,66) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(8,37) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(8,38) Error: Illegal expression\r\nC++ToPascal.pas(11,27) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(11,28) Error: Illegal expression\r\nC++ToPascal.pas(12,24) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(12,25) Error: Illegal expression\r\nC++ToPascal.pas(13,24) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(13,25) Error: Illegal expression\r\nC++ToPascal.pas(15,27) Error: Illegal qualifier\r\nC++ToPascal.pas(17,15) Error: Illegal qualifier\r\nC++ToPascal.pas(17,31) Error: Illegal qualifier\r\nC++ToPascal.pas(19,15) Error: Illegal qualifier\r\nC++ToPascal.pas(19,31) Error: Illegal qualifier\r\nC++ToPascal.pas(21,14) Error: Illegal qualifier\r\nC++ToPascal.pas(21,26) Error: Illegal qualifier\r\nC++ToPascal.pas(25,14) Error: Illegal qualifier\r\nC++ToPascal.pas(25,26) Error: Illegal qualifier\r\nC++ToPascal.pas(28,27) Error: Illegal qualifier\r\nC++ToPascal.pas(29,15) Error: Illegal qualifier\r\nC++ToPascal.pas(29,31) Error: Illegal qualifier\r\nC++ToPascal.pas(30,17) Error: Illegal qualifier\r\nC++ToPascal.pas(30,29) Error: Illegal qualifier\r\nC++ToPascal.pas(34,10) Error: Illegal qualifier\r\nC++ToPascal.pas(35,10) Error: Illegal qualifier\r\nC++ToPascal.pas(41,27) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(41,28) Error: Illegal expression\r\nC++ToPascal.pas(42,24) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(42,25) Error: Illegal expression\r\nC++ToPascal.pas(53,29) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(53,30) Error: Illegal expression\r\nC++ToPascal.pas(56,16) Error: Incompatible type for arg no. 1: Got ""LongInt"", expected ""UnicodeString""\r\nC++ToPascal.pas(57,19) Error: Illegal qualifier\r\nC++ToPascal.pas(57,33) Error: Incompatible type for arg no. 1: Got ""LongInt"", expected ""AnsiString""\r\nC++ToPascal.pas(55,9) Error: Incompatible types: got ""AnsiString"" expected ""LongInt""\r\nC++ToPascal.pas(61,26) Error: Illegal qualifier\r\nC++ToPascal.pas(63,20) Error: Illegal qualifier\r\nC++ToPascal.pas(64,22) Error: Illegal qualifier\r\nC++ToPascal.pas(69,15) Error: Illegal qualifier\r\nC++ToPascal.pas(70,12) Error: Illegal qualifier\r\nC++ToPascal.pas(73) Fatal: There were 41 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\28\ExecutionsExp5Run1\08-16-2024_00h21m48s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\28\ExecutionsExp5Run1\08-16-2024_00h21m48s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\28\\ExecutionsExp5Run1\\08-16-2024_00h21m48s\\C++ToPascal.pas\r\nC++ToPascal.pas(39,15) Error: Illegal assignment to for-loop variable ""myValue""\r\nC++ToPascal.pas(51) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\3\ExecutionsExp5Run1\08-16-2024_00h24m35s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\3\ExecutionsExp5Run1\08-16-2024_00h24m35s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\3\\ExecutionsExp5Run1\\08-16-2024_00h24m35s\\C++ToPascal.pas\r\nC++ToPascal.pas(32,36) Warning: Variable ""length"" does not seem to be initialized\r\nC++ToPascal.pas(32,42) Fatal: Syntax error, ""]"" expected but ""("" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\30\ExecutionsExp5Run1\08-16-2024_00h25m54s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\30\ExecutionsExp5Run1\08-16-2024_00h25m54s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\30\\ExecutionsExp5Run1\\08-16-2024_00h25m54s\\C++ToPascal.pas\r\nC++ToPascal.pas(6,50) Error: Type identifier expected\r\nC++ToPascal.pas(6,50) Fatal: Syntax error, "";"" expected but ""ARRAY"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\31\ExecutionsExp5Run1\08-16-2024_00h27m29s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\31\ExecutionsExp5Run1\08-16-2024_00h27m29s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\31\\ExecutionsExp5Run1\\08-16-2024_00h27m29s\\C++ToPascal.pas\r\nC++ToPascal.pas(13,7) Error: Ordinal expression expected\r\nC++ToPascal.pas(35) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\34\ExecutionsExp5Run1\08-16-2024_00h28m18s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\34\ExecutionsExp5Run1\08-16-2024_00h28m18s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\34\\ExecutionsExp5Run1\\08-16-2024_00h28m18s\\C++ToPascal.pas\r\nC++ToPascal.pas(11,25) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(11,26) Error: Illegal expression\r\nC++ToPascal.pas(13,27) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(13,28) Error: Illegal expression\r\nC++ToPascal.pas(18,29) Error: Illegal qualifier\r\nC++ToPascal.pas(20,20) Error: Illegal qualifier\r\nC++ToPascal.pas(28,17) Error: Illegal qualifier\r\nC++ToPascal.pas(31,13) Error: Illegal qualifier\r\nC++ToPascal.pas(32,23) Error: Illegal qualifier\r\nC++ToPascal.pas(34,13) Error: Illegal qualifier\r\nC++ToPascal.pas(78) Fatal: There were 10 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\35\ExecutionsExp5Run1\08-16-2024_00h29m49s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\35\ExecutionsExp5Run1\08-16-2024_00h29m49s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\35\\ExecutionsExp5Run1\\08-16-2024_00h29m49s\\C++ToPascal.pas\r\nC++ToPascal.pas(37,21) Warning: Variable ""length"" does not seem to be initialized\r\nC++ToPascal.pas(37,27) Fatal: Syntax error, ""]"" expected but ""("" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\47\ExecutionsExp5Run1\08-16-2024_00h41m27s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\47\ExecutionsExp5Run1\08-16-2024_00h41m27s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\47\\ExecutionsExp5Run1\\08-16-2024_00h41m27s\\C++ToPascal.pas\r\nC++ToPascal.pas(7,36) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(11,5) Error: Illegal qualifier\r\nC++ToPascal.pas(12,10) Error: Illegal qualifier\r\nC++ToPascal.pas(14,17) Error: Illegal qualifier\r\nC++ToPascal.pas(16,24) Error: Illegal qualifier\r\nC++ToPascal.pas(16,37) Error: Illegal qualifier\r\nC++ToPascal.pas(22,24) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(22,25) Error: Illegal expression\r\nC++ToPascal.pas(45,28) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(45,29) Error: Illegal expression\r\nC++ToPascal.pas(49,17) Error: Illegal qualifier\r\nC++ToPascal.pas(55,15) Error: Illegal qualifier\r\nC++ToPascal.pas(61) Fatal: There were 12 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\48\ExecutionsExp5Run1\08-16-2024_00h42m43s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\48\ExecutionsExp5Run1\08-16-2024_00h42m43s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\48\\ExecutionsExp5Run1\\08-16-2024_00h42m43s\\C++ToPascal.pas\r\nC++ToPascal.pas(11,15) Error: Identifier not found ""ReverseString""\r\nC++ToPascal.pas(31) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\58\ExecutionsExp5Run1\08-16-2024_00h50m34s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\58\ExecutionsExp5Run1\08-16-2024_00h50m34s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\58\\ExecutionsExp5Run1\\08-16-2024_00h50m34s\\C++ToPascal.pas\r\nC++ToPascal.pas(9,25) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(9,26) Error: Illegal expression\r\nC++ToPascal.pas(11,27) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(11,28) Error: Illegal expression\r\nC++ToPascal.pas(15,19) Error: Illegal qualifier\r\nC++ToPascal.pas(15,45) Error: Identifier not found ""IndexOf""\r\nC++ToPascal.pas(17,17) Error: Illegal qualifier\r\nC++ToPascal.pas(20,13) Error: Illegal qualifier\r\nC++ToPascal.pas(21,23) Error: Illegal qualifier\r\nC++ToPascal.pas(23,13) Error: Illegal qualifier\r\nC++ToPascal.pas(91) Fatal: There were 10 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\6\ExecutionsExp5Run1\08-16-2024_00h53m20s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\6\ExecutionsExp5Run1\08-16-2024_00h53m20s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\6\\ExecutionsExp5Run1\\08-16-2024_00h53m20s\\C++ToPascal.pas\r\nC++ToPascal.pas(8,27) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(8,28) Error: Illegal expression\r\nC++ToPascal.pas(13,29) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(13,30) Error: Illegal expression\r\nC++ToPascal.pas(26,25) Warning: Local variable ""currentParen"" of a managed type does not seem to be initialized\r\nC++ToPascal.pas(34,21) Error: Illegal qualifier\r\nC++ToPascal.pas(41,25) Error: Illegal qualifier\r\nC++ToPascal.pas(43,15) Error: Illegal qualifier\r\nC++ToPascal.pas(70) Fatal: There were 7 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\62\ExecutionsExp5Run1\08-16-2024_00h55m26s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\62\ExecutionsExp5Run1\08-16-2024_00h55m26s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\62\\ExecutionsExp5Run1\\08-16-2024_00h55m26s\\C++ToPascal.pas\r\nC++ToPascal.pas(9,20) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(9,21) Error: Illegal expression\r\nC++ToPascal.pas(12,22) Error: Identifier not found ""TList$1""\r\nC++ToPascal.pas(12,23) Error: Illegal expression\r\nC++ToPascal.pas(15,11) Error: Illegal qualifier\r\nC++ToPascal.pas(16,19) Error: Illegal qualifier\r\nC++ToPascal.pas(18,9) Error: Illegal qualifier\r\nC++ToPascal.pas(58) Fatal: There were 7 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\63\ExecutionsExp5Run1\08-16-2024_00h56m53s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\63\ExecutionsExp5Run1\08-16-2024_00h56m53s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\63\\ExecutionsExp5Run1\\08-16-2024_00h56m53s\\C++ToPascal.pas\r\nC++ToPascal.pas(24,10) Error: Identifier not found ""StrToInt""\r\nC++ToPascal.pas(29) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\65\ExecutionsExp5Run1\08-16-2024_00h58m44s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\65\ExecutionsExp5Run1\08-16-2024_00h58m44s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\65\\ExecutionsExp5Run1\\08-16-2024_00h58m44s\\C++ToPascal.pas\r\nC++ToPascal.pas(13,15) Error: Identifier not found ""ReverseString""\r\nC++ToPascal.pas(37) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\69\ExecutionsExp5Run1\08-16-2024_01h03m45s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\69\ExecutionsExp5Run1\08-16-2024_01h03m45s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\69\\ExecutionsExp5Run1\\08-16-2024_01h03m45s\\C++ToPascal.pas\r\nC++ToPascal.pas(66,9) Error: Illegal assignment to for-loop variable ""i""\r\nC++ToPascal.pas(78) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\70\ExecutionsExp5Run1\08-16-2024_01h07m03s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\70\ExecutionsExp5Run1\08-16-2024_01h07m03s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\70\\ExecutionsExp5Run1\\08-16-2024_01h07m03s\\C++ToPascal.pas\r\nC++ToPascal.pas(14,10) Fatal: Syntax error, ""CREATE"" expected but ""SORT"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\75\ExecutionsExp5Run1\08-16-2024_01h13m04s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\75\ExecutionsExp5Run1\08-16-2024_01h13m04s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\75\\ExecutionsExp5Run1\\08-16-2024_01h13m04s\\C++ToPascal.pas\r\nC++ToPascal.pas(28,10) Error: Identifier not found ""StrToInt""\r\nC++ToPascal.pas(38) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\76\ExecutionsExp5Run1\08-16-2024_01h14m19s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\76\ExecutionsExp5Run1\08-16-2024_01h14m19s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\76\\ExecutionsExp5Run1\\08-16-2024_01h14m19s\\C++ToPascal.pas\r\nC++ToPascal.pas(32,12) Error: Procedures cannot return a value\r\nC++ToPascal.pas(41) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\79\ExecutionsExp5Run1\08-16-2024_01h15m17s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\79\ExecutionsExp5Run1\08-16-2024_01h15m17s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\79\\ExecutionsExp5Run1\\08-16-2024_01h15m17s\\C++ToPascal.pas\r\nC++ToPascal.pas(31,16) Error: Procedures cannot return a value\r\nC++ToPascal.pas(38) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
